Reservation_ID,Date,Reservation_Time,Party_Size,Service,Source,Status,Booked_At,Lead_Time_Days,Guest_Name,Guest_Email,Guest_Phone,Guest_Notes,Special_Request,Table_ID,Seated_Time,Departed_Time,Turn_Time_Minutes,Wait_Time_Minutes,Server_Assigned
RES-000965,2026-03-26,2026-03-26 12:32:30,1,Lunch,Walk-In,Completed,2026-03-25 08:32:30,1,Wei Nakamura,wei.nakamura@hotmail.com,604-932-4970,,Allergic to shellfish,2-TOP-03,2026-03-26 12:40:30,2026-03-26 13:40:30,60,8,David L.
RES-000970,2026-03-26,2026-03-26 12:36:38,6,Lunch,Walk-In,Completed,2026-03-26 04:36:38,0,Yuki Brown,yuki.brown@outlook.com,604-978-6281,Business dinner,,6-TOP-01,2026-03-26 12:36:38,2026-03-26 14:06:38,90,0,Sarah M.
RES-000971,2026-03-26,2026-03-26 12:45:06,4,Lunch,OpenTable,Completed,2026-03-25 06:45:06,1,Tyler Mueller,tyler.mueller@outlook.com,604-889-1798,,Quiet table please,4-TOP-03,2026-03-26 13:00:06,2026-03-26 13:57:06,57,15,Maya C.
RES-000962,2026-03-26,2026-03-26 12:55:20,3,Lunch,Walk-In,Completed,2026-03-19 03:55:20,7,Claire Jackson,,604-561-4086,First time,High chair needed,4-TOP-09,2026-03-26 12:55:20,2026-03-26 13:59:20,64,0,Maya C.
RES-000967,2026-03-26,2026-03-26 13:06:14,3,Lunch,OpenTable,Completed,2026-03-25 05:06:14,1,Elena Suzuki,,604-389-5196,Celebrating birthday,Vegetarian menu requested,4-TOP-06,2026-03-26 13:06:14,2026-03-26 14:13:14,67,0,David L.
RES-000980,2026-03-26,2026-03-26 17:32:51,3,Dinner,Walk-In,Completed,2026-03-21 10:32:51,5,Sophia Watanabe,sophia.watanabe@gmail.com,604-624-1930,Celebrating birthday,Quiet table please,4-TOP-01,2026-03-26 17:47:51,2026-03-26 19:47:51,120,15,Maya C.
RES-000990,2026-03-26,2026-03-26 18:01:11,4,Dinner,OpenTable,Canceled,2026-03-24 13:01:11,2,Brian Lee,brian.lee@icloud.com,604-392-7457,,Allergic to shellfish,4-TOP-01,,,,,
RES-000992,2026-03-26,2026-03-26 18:06:45,4,Dinner,OpenTable,Completed,2026-03-25 11:06:45,1,Mei Singh,mei.singh@hotmail.com,604-274-9047,VIP guest,High chair needed,4-TOP-06,2026-03-26 18:16:45,2026-03-26 20:10:45,114,10,Emma W.
RES-001000,2026-03-26,2026-03-26 18:09:08,3,Dinner,Walk-In,Canceled,2026-03-26 11:09:08,0,Chris Phillips,,,,,4-TOP-03,,,,,
RES-000993,2026-03-26,2026-03-26 18:19:28,3,Dinner,Walk-In,Completed,2026-03-26 10:19:28,0,Omar White,,604-654-2180,Wine enthusiast,,4-TOP-03,2026-03-26 18:19:28,2026-03-26 19:57:28,98,0,David L.
RES-000985,2026-03-26,2026-03-26 18:22:16,4,Dinner,OpenTable,No-Show,2026-03-26 17:22:16,0,Samantha Flores,samantha.flores@gmail.com,604-776-7647,,,4-TOP-10,,,,,
RES-000994,2026-03-26,2026-03-26 18:37:59,2,Dinner,OpenTable,Completed,2026-03-26 09:37:59,0,Kenji Chen,kenji.chen@icloud.com,,Celebrating birthday,,2-TOP-05,2026-03-26 18:37:59,2026-03-26 20:06:59,89,0,Sarah M.
RES-000988,2026-03-26,2026-03-26 18:41:16,4,Dinner,OpenTable,Completed,2026-03-25 16:41:16,1,Amber Park,,604-609-7723,Wine enthusiast,Anniversary dinner — candle on dessert,4-TOP-05,2026-03-26 18:56:16,2026-03-26 20:39:16,103,15,David L.
RES-000991,2026-03-26,2026-03-26 18:45:26,4,Dinner,Resy,Completed,2026-03-26 08:45:26,0,Lauren Evans,,604-562-5289,Regular — prefers patio,,4-TOP-02,2026-03-26 19:00:26,2026-03-26 20:19:26,79,15,Emma W.
RES-000981,2026-03-26,2026-03-26 18:50:40,5,Dinner,Resy,Completed,2026-03-25 13:50:40,1,Ashley Morris,ashley.morris@yahoo.ca,604-765-7156,Wine enthusiast,,6-TOP-02,2026-03-26 18:50:40,2026-03-26 20:43:40,113,0,Jake T.
RES-000998,2026-03-26,2026-03-26 18:51:00,3,Dinner,Resy,Completed,2026-03-24 17:51:00,2,Hiroshi Kim,hiroshi.kim@shaw.ca,604-820-7879,Business dinner,Window seat preferred,4-TOP-01,2026-03-26 19:06:00,2026-03-26 20:38:00,92,15,David L.
RES-000975,2026-03-26,2026-03-26 18:56:31,1,Dinner,Phone,Late Cancel,2026-03-25 16:56:31,1,Jin Jackson,jin.jackson@hotmail.com,,Business dinner,,2-TOP-05,,,,,
RES-000997,2026-03-26,2026-03-26 18:59:04,2,Dinner,Website,Completed,2026-03-25 12:59:04,1,Sophia Roberts,sophia.roberts@hotmail.com,604-821-2670,,,2-TOP-05,2026-03-26 18:59:04,2026-03-26 20:19:04,80,0,David L.
RES-000995,2026-03-26,2026-03-26 19:11:50,6,Dinner,Phone,Completed,2026-03-19 08:11:50,7,Sven Lewis,sven.lewis@gmail.com,604-713-4028,,,6-TOP-02,2026-03-26 19:11:50,2026-03-26 20:58:50,107,0,Maya C.
RES-000982,2026-03-26,2026-03-26 19:14:14,4,Dinner,OpenTable,Completed,2026-03-26 14:14:14,0,Dmitri Turner,dmitri.turner@yahoo.ca,604-466-6056,,Vegetarian menu requested,4-TOP-02,2026-03-26 19:14:14,2026-03-26 20:43:14,89,0,Emma W.
RES-000977,2026-03-26,2026-03-26 19:14:21,2,Dinner,Resy,Completed,2026-03-26 10:14:21,0,Lauren Kim,lauren.kim@outlook.com,604-451-7794,VIP guest,,2-TOP-05,2026-03-26 19:14:21,2026-03-26 21:05:21,111,0,Jake T.
RES-000979,2026-03-26,2026-03-26 19:16:03,2,Dinner,Phone,Completed,2026-03-12 19:16:03,14,Elena Tanaka,,,Business dinner,Anniversary dinner — candle on dessert,2-TOP-06,2026-03-26 19:16:03,2026-03-26 20:56:03,100,0,Maya C.
RES-000986,2026-03-26,2026-03-26 19:24:26,1,Dinner,Resy,Completed,2026-03-25 17:24:26,1,Isabella Scott,isabella.scott@icloud.com,604-989-1450,,,2-TOP-05,2026-03-26 19:39:26,2026-03-26 21:07:26,88,15,Maya C.
RES-000978,2026-03-26,2026-03-26 19:28:30,3,Dinner,OpenTable,Completed,2026-03-26 15:28:30,0,Olivia Carter,olivia.carter@icloud.com,604-847-9921,Celebrating birthday,Gluten-free needed,4-TOP-10,2026-03-26 19:28:30,2026-03-26 21:25:30,117,0,Jake T.
RES-000983,2026-03-26,2026-03-26 19:30:27,2,Dinner,Phone,Completed,2026-03-25 13:30:27,1,Ingrid Garcia,,604-829-8897,,Vegetarian menu requested,2-TOP-07,2026-03-26 19:38:27,2026-03-26 21:31:27,113,8,Maya C.
RES-001001,2026-03-26,2026-03-26 19:41:04,4,Dinner,Resy,Completed,2026-03-26 18:41:04,0,Fatima Cho,fatima.cho@gmail.com,604-219-2547,,,4-TOP-01,2026-03-26 19:46:04,2026-03-26 21:42:04,116,5,Jake T.
RES-000976,2026-03-26,2026-03-26 19:48:50,2,Dinner,OpenTable,Completed,2026-03-26 10:48:50,0,Rachel Flores,,604-297-5065,,Allergic to shellfish,2-TOP-01,2026-03-26 20:03:50,2026-03-26 21:56:50,113,15,Jake T.
RES-000987,2026-03-26,2026-03-26 19:51:03,2,Dinner,OpenTable,Completed,2026-03-26 10:51:03,0,Hiroshi Robinson,hiroshi.robinson@yahoo.ca,604-543-3426,Celebrating birthday,Allergic to shellfish,2-TOP-06,2026-03-26 19:51:03,2026-03-26 21:43:03,112,0,Emma W.
RES-000984,2026-03-26,2026-03-26 19:52:15,6,Dinner,Walk-In,No-Show,2026-03-26 19:52:15,0,Stephanie Clark,stephanie.clark@gmail.com,604-496-7234,Regular — prefers patio,,6-TOP-02,,,,,
RES-000999,2026-03-26,2026-03-26 20:05:18,4,Dinner,OpenTable,No-Show,2026-03-12 13:05:18,14,Wei Lewis,wei.lewis@gmail.com,604-792-4935,Wine enthusiast,,4-TOP-06,,,,,
RES-000973,2026-03-26,2026-03-26 20:19:34,2,Dinner,Resy,Completed,2026-03-25 14:19:34,1,Ashley Schmidt,ashley.schmidt@icloud.com,604-462-9282,,Vegetarian menu requested,2-TOP-01,2026-03-26 20:27:34,2026-03-26 21:59:34,92,8,Emma W.
RES-000972,2026-03-26,2026-03-26 20:21:46,4,Dinner,OpenTable,Completed,2026-03-26 13:21:46,0,Alex Martinez,alex.martinez@outlook.com,,,High chair needed,4-TOP-10,2026-03-26 20:29:46,2026-03-26 21:52:46,83,8,Jake T.
RES-000974,2026-03-26,2026-03-26 20:23:13,6,Dinner,Resy,Completed,2026-03-25 14:23:13,1,Fatima Phillips,fatima.phillips@yahoo.ca,604-738-2741,,,6-TOP-01,2026-03-26 20:33:13,2026-03-26 22:19:13,106,10,Maya C.
RES-000996,2026-03-26,2026-03-26 20:24:05,5,Dinner,Resy,Completed,2026-03-26 15:24:05,0,Taylor Watanabe,taylor.watanabe@outlook.com,604-740-7170,,,6-TOP-01,2026-03-26 20:32:05,2026-03-26 22:13:05,101,8,Emma W.
RES-000989,2026-03-26,2026-03-26 20:27:48,1,Dinner,Phone,Completed,2026-03-26 16:27:48,0,Jessica Dubois,jessica.dubois@yahoo.ca,604-797-6715,Celebrating birthday,Window seat preferred,2-TOP-06,2026-03-26 20:37:48,2026-03-26 21:58:48,81,10,Emma W.
RES-001007,2026-03-27,2026-03-27 11:31:23,1,Lunch,Walk-In,Completed,2026-03-27 01:31:23,0,Brian Chen,brian.chen@yahoo.ca,,,Window seat preferred,2-TOP-03,2026-03-27 11:41:23,2026-03-27 13:01:23,80,10,Maya C.
RES-001006,2026-03-27,2026-03-27 11:42:59,3,Lunch,Phone,Completed,2026-03-26 03:42:59,1,Olivia Suzuki,olivia.suzuki@yahoo.ca,604-819-9377,First time,,4-TOP-01,2026-03-27 11:42:59,2026-03-27 12:45:59,63,0,Sarah M.
RES-001003,2026-03-27,2026-03-27 11:46:26,4,Lunch,OpenTable,Completed,2026-03-06 04:46:26,21,Ashley Walker,ashley.walker@icloud.com,604-945-8604,,,4-TOP-10,2026-03-27 11:56:26,2026-03-27 13:14:26,78,10,Jake T.
RES-001002,2026-03-27,2026-03-27 11:52:37,2,Lunch,Resy,Completed,2026-03-26 02:52:37,1,Pierre Kim,pierre.kim@yahoo.ca,604-845-9269,,,2-TOP-06,2026-03-27 11:52:37,2026-03-27 13:03:37,71,0,Sarah M.
RES-001017,2026-03-27,2026-03-27 11:59:51,2,Lunch,OpenTable,Completed,2026-03-26 06:59:51,1,Amanda Costa,amanda.costa@icloud.com,604-978-2739,,Allergic to shellfish,2-TOP-03,2026-03-27 11:59:51,2026-03-27 13:00:51,61,0,Jake T.
RES-001004,2026-03-27,2026-03-27 12:00:57,3,Lunch,Phone,Late Cancel,2026-03-27 12:00:57,0,Mei Dubois,mei.dubois@gmail.com,604-636-5907,Wine enthusiast,,4-TOP-02,,,,,
RES-001013,2026-03-27,2026-03-27 12:14:34,4,Lunch,Resy,Completed,2026-03-27 10:14:34,0,Mei Tanaka,,,,,4-TOP-01,2026-03-27 12:24:34,2026-03-27 13:36:34,72,10,Aisha R.
RES-001010,2026-03-27,2026-03-27 12:18:15,3,Lunch,Resy,Completed,2026-03-25 06:18:15,2,Amber Parker,amber.parker@outlook.com,604-869-5790,First time,,4-TOP-08,2026-03-27 12:18:15,2026-03-27 13:14:15,56,0,David L.
RES-001012,2026-03-27,2026-03-27 12:22:53,3,Lunch,OpenTable,Completed,2026-03-24 00:22:53,3,Aiden Brown,,604-265-3920,VIP guest,Quiet table please,4-TOP-05,2026-03-27 12:22:53,2026-03-27 13:27:53,65,0,Emma W.
RES-001011,2026-03-27,2026-03-27 12:29:42,6,Lunch,Phone,Completed,2026-03-27 08:29:42,0,Andrew Green,andrew.green@shaw.ca,604-733-9130,Business dinner,Gluten-free needed,6-TOP-02,2026-03-27 12:39:42,2026-03-27 14:04:42,85,10,Maya C.
RES-001015,2026-03-27,2026-03-27 12:34:09,4,Lunch,Walk-In,Canceled,2026-03-27 00:34:09,0,Daniel Suzuki,daniel.suzuki@outlook.com,604-275-2449,,Anniversary dinner — candle on dessert,4-TOP-05,,,,,
RES-001014,2026-03-27,2026-03-27 12:43:49,2,Lunch,OpenTable,Completed,2026-03-27 05:43:49,0,Rebecca Torres,rebecca.torres@hotmail.com,604-854-6932,Business dinner,,2-TOP-06,2026-03-27 12:43:49,2026-03-27 14:00:49,77,0,Sarah M.
RES-001018,2026-03-27,2026-03-27 12:51:01,2,Lunch,OpenTable,Completed,2026-03-27 10:51:01,0,Hans Turner,hans.turner@yahoo.ca,604-963-6367,Regular — prefers patio,Gluten-free needed,2-TOP-08,2026-03-27 12:51:01,2026-03-27 14:04:01,73,0,David L.
RES-001005,2026-03-27,2026-03-27 12:58:36,1,Lunch,Walk-In,Completed,2026-03-24 00:58:36,3,Amber Anderson,amber.anderson@outlook.com,604-638-5024,,,2-TOP-01,2026-03-27 12:58:36,2026-03-27 13:55:36,57,0,Aisha R.
RES-001019,2026-03-27,2026-03-27 13:01:59,1,Lunch,Walk-In,Completed,2026-03-24 02:01:59,3,Sakura Martin,sakura.martin@hotmail.com,604-824-9106,Wine enthusiast,Vegetarian menu requested,2-TOP-06,2026-03-27 13:04:59,2026-03-27 14:21:59,77,3,David L.
RES-001016,2026-03-27,2026-03-27 13:06:14,4,Lunch,OpenTable,Completed,2026-03-22 08:06:14,5,Samantha Stewart,samantha.stewart@hotmail.com,604-598-8803,Regular — prefers patio,Allergic to shellfish,4-TOP-03,2026-03-27 13:21:14,2026-03-27 14:43:14,82,15,Maya C.
RES-001009,2026-03-27,2026-03-27 13:06:16,4,Lunch,OpenTable,Completed,2026-03-22 05:06:16,5,Soo-Yeon Green,soo-yeon.green@yahoo.ca,604-640-2572,,Allergic to shellfish,4-TOP-09,2026-03-27 13:06:16,2026-03-27 14:09:16,63,0,Aisha R.
RES-001008,2026-03-27,2026-03-27 13:24:03,3,Lunch,OpenTable,Completed,2026-03-26 07:24:03,1,Stephanie Wilson,stephanie.wilson@gmail.com,604-450-7286,Wine enthusiast,High chair needed,4-TOP-07,2026-03-27 13:39:03,2026-03-27 14:39:03,60,15,Maya C.
RES-001051,2026-03-27,2026-03-27 17:35:25,3,Dinner,OpenTable,Late Cancel,2026-03-27 09:35:25,0,Justin Johansson,justin.johansson@shaw.ca,,VIP guest,Window seat preferred,4-TOP-09,,,,,
RES-001041,2026-03-27,2026-03-27 17:45:55,6,Dinner,Resy,Completed,2026-03-06 07:45:55,21,Chris Ivanov,,604-446-8648,,Gluten-free needed,6-TOP-02,2026-03-27 17:55:55,2026-03-27 19:38:55,103,10,David L.
RES-001033,2026-03-27,2026-03-27 17:54:05,4,Dinner,Resy,Completed,2026-03-24 09:54:05,3,Sakura Martinez,sakura.martinez@hotmail.com,604-276-9635,,Quiet table please,4-TOP-10,2026-03-27 18:04:05,2026-03-27 19:39:05,95,10,Jake T.
RES-001039,2026-03-27,2026-03-27 17:54:50,2,Dinner,Resy,Completed,2026-03-27 17:54:50,0,Nicole Flores,nicole.flores@gmail.com,,Business dinner,Allergic to shellfish,2-TOP-04,2026-03-27 17:54:50,2026-03-27 19:26:50,92,0,Aisha R.
RES-001035,2026-03-27,2026-03-27 17:57:16,1,Dinner,Walk-In,Completed,2026-03-27 13:57:16,0,Rachel Kim,,,Business dinner,High chair needed,2-TOP-08,2026-03-27 18:02:16,2026-03-27 19:40:16,98,5,Maya C.
RES-001038,2026-03-27,2026-03-27 17:57:38,4,Dinner,Resy,Completed,2026-03-25 09:57:38,2,Rachel Roberts,rachel.roberts@shaw.ca,,,,4-TOP-04,2026-03-27 18:00:38,2026-03-27 19:43:38,103,3,Emma W.
RES-001023,2026-03-27,2026-03-27 18:04:00,4,Dinner,Resy,No-Show,2026-03-26 14:04:00,1,Nicole Nelson,,604-761-2358,First time,,4-TOP-02,,,,,
RES-001026,2026-03-27,2026-03-27 18:10:04,4,Dinner,OpenTable,Completed,2026-03-27 17:10:04,0,Lauren Jackson,lauren.jackson@shaw.ca,604-347-4428,,,4-TOP-07,2026-03-27 18:25:04,2026-03-27 19:46:04,81,15,Jake T.
RES-001020,2026-03-27,2026-03-27 18:11:29,4,Dinner,OpenTable,Completed,2026-03-20 06:11:29,7,Sarah Parker,,604-586-3775,Regular — prefers patio,,4-TOP-08,2026-03-27 18:11:29,2026-03-27 19:44:29,93,0,David L.
RES-001036,2026-03-27,2026-03-27 18:23:05,5,Dinner,OpenTable,Completed,2026-03-27 15:23:05,0,Omar Petrov,omar.petrov@gmail.com,604-846-8436,,,6-TOP-01,2026-03-27 18:28:05,2026-03-27 20:23:05,115,5,Maya C.
RES-001021,2026-03-27,2026-03-27 18:33:38,3,Dinner,OpenTable,Completed,2026-03-25 06:33:38,2,Wei Roberts,,604-903-8171,VIP guest,,4-TOP-03,2026-03-27 18:43:38,2026-03-27 20:15:38,92,10,Maya C.
RES-001040,2026-03-27,2026-03-27 18:35:11,5,Dinner,Phone,Completed,2026-03-22 12:35:11,5,Kenji Lee,,604-541-6022,,High chair needed,6-TOP-02,2026-03-27 18:50:11,2026-03-27 20:53:11,123,15,Maya C.
RES-001031,2026-03-27,2026-03-27 18:37:45,2,Dinner,Resy,Completed,2026-03-26 07:37:45,1,Isabella Harris,isabella.harris@outlook.com,604-565-5222,,,2-TOP-03,2026-03-27 18:37:45,2026-03-27 20:08:45,91,0,Maya C.
RES-001037,2026-03-27,2026-03-27 18:37:49,3,Dinner,OpenTable,Canceled,2026-03-27 06:37:49,0,Megan Yamamoto,megan.yamamoto@gmail.com,,,High chair needed,4-TOP-09,,,,,
RES-001044,2026-03-27,2026-03-27 18:44:29,2,Dinner,Resy,No-Show,2026-03-26 13:44:29,1,Megan Nakamura,megan.nakamura@yahoo.ca,604-914-7217,VIP guest,Allergic to shellfish,2-TOP-04,,,,,
RES-001025,2026-03-27,2026-03-27 18:54:45,6,Dinner,OpenTable,Completed,2026-03-24 07:54:45,3,Elena Torres,elena.torres@hotmail.com,604-480-3645,Regular — prefers patio,High chair needed,6-TOP-01,2026-03-27 18:54:45,2026-03-27 20:38:45,104,0,Maya C.
RES-001027,2026-03-27,2026-03-27 19:12:16,2,Dinner,OpenTable,Completed,2026-03-24 10:12:16,3,Mia Anderson,mia.anderson@yahoo.ca,604-919-8881,,,2-TOP-06,2026-03-27 19:12:16,2026-03-27 20:35:16,83,0,David L.
RES-001049,2026-03-27,2026-03-27 19:12:53,3,Dinner,Walk-In,Completed,2026-03-25 08:12:53,2,Ryan Carter,,604-503-5451,First time,,4-TOP-09,2026-03-27 19:12:53,2026-03-27 21:00:53,108,0,Maya C.
RES-001053,2026-03-27,2026-03-27 19:14:30,3,Dinner,OpenTable,Completed,2026-03-20 07:14:30,7,Ethan Edwards,,604-333-5451,Business dinner,High chair needed,4-TOP-01,2026-03-27 19:29:30,2026-03-27 21:08:30,99,15,David L.
RES-001028,2026-03-27,2026-03-27 19:17:15,2,Dinner,OpenTable,Completed,2026-03-24 18:17:15,3,Aiden Green,aiden.green@icloud.com,604-600-6397,,,2-TOP-06,2026-03-27 19:25:15,2026-03-27 20:57:15,92,8,David L.
RES-001030,2026-03-27,2026-03-27 19:23:53,3,Dinner,OpenTable,Completed,2026-03-20 11:23:53,7,Charlotte Cho,charlotte.cho@icloud.com,,Business dinner,Gluten-free needed,4-TOP-06,2026-03-27 19:23:53,2026-03-27 21:13:53,110,0,Sarah M.
RES-001047,2026-03-27,2026-03-27 19:35:32,4,Dinner,Phone,Late Cancel,2026-03-26 07:35:32,1,Michael Thompson,michael.thompson@icloud.com,604-404-8786,Celebrating birthday,,4-TOP-03,,,,,
RES-001034,2026-03-27,2026-03-27 19:39:32,2,Dinner,OpenTable,Completed,2026-03-27 10:39:32,0,Nathan Mueller,nathan.mueller@yahoo.ca,604-817-8290,,Window seat preferred,2-TOP-04,2026-03-27 19:54:32,2026-03-27 21:38:32,104,15,Jake T.
RES-001043,2026-03-27,2026-03-27 19:45:04,2,Dinner,Phone,Completed,2026-03-24 08:45:04,3,Melissa Robinson,melissa.robinson@shaw.ca,604-293-2394,,,2-TOP-05,2026-03-27 19:45:04,2026-03-27 21:32:04,107,0,Aisha R.
RES-001046,2026-03-27,2026-03-27 19:46:32,6,Dinner,OpenTable,Completed,2026-03-27 10:46:32,0,James Robinson,james.robinson@shaw.ca,604-496-8876,Wine enthusiast,Allergic to shellfish,6-TOP-01,2026-03-27 19:46:32,2026-03-27 21:54:32,128,0,David L.
RES-001032,2026-03-27,2026-03-27 19:47:06,5,Dinner,Resy,Completed,2026-03-27 16:47:06,0,Chris Flores,chris.flores@yahoo.ca,604-730-6565,Regular — prefers patio,,6-TOP-01,2026-03-27 19:52:06,2026-03-27 21:36:06,104,5,Sarah M.
RES-001022,2026-03-27,2026-03-27 20:00:53,5,Dinner,Resy,Completed,2026-03-24 08:00:53,3,Isabella Scott,,604-243-8465,,,6-TOP-01,2026-03-27 20:00:53,2026-03-27 21:53:53,113,0,Jake T.
RES-001055,2026-03-27,2026-03-27 20:01:31,3,Dinner,OpenTable,Completed,2026-03-27 11:01:31,0,Alex Anderson,,604-852-7198,VIP guest,,4-TOP-04,2026-03-27 20:01:31,2026-03-27 22:00:31,119,0,David L.
RES-001042,2026-03-27,2026-03-27 20:08:25,4,Dinner,Resy,Completed,2026-03-27 12:08:25,0,Claire Anderson,claire.anderson@icloud.com,604-440-3171,,Gluten-free needed,4-TOP-10,2026-03-27 20:13:25,2026-03-27 21:49:25,96,5,Jake T.
RES-001045,2026-03-27,2026-03-27 20:13:37,5,Dinner,OpenTable,Completed,2026-03-27 13:13:37,0,Ravi Allen,ravi.allen@icloud.com,604-512-3975,Regular — prefers patio,,6-TOP-01,2026-03-27 20:13:37,2026-03-27 21:57:37,104,0,Maya C.
RES-001029,2026-03-27,2026-03-27 20:17:06,2,Dinner,Resy,Completed,2026-03-27 09:17:06,0,Amber Adams,,604-614-5339,,Anniversary dinner — candle on dessert,2-TOP-01,2026-03-27 20:25:06,2026-03-27 22:01:06,96,8,Jake T.
RES-001052,2026-03-27,2026-03-27 20:19:26,2,Dinner,OpenTable,Completed,2026-03-13 19:19:26,14,Charlotte Costa,,604-596-9003,VIP guest,High chair needed,2-TOP-07,2026-03-27 20:19:26,2026-03-27 21:41:26,82,0,Emma W.
RES-001050,2026-03-27,2026-03-27 20:24:20,5,Dinner,OpenTable,Completed,2026-03-27 09:24:20,0,Ryan Stewart,ryan.stewart@outlook.com,604-606-9465,Wine enthusiast,,6-TOP-01,2026-03-27 20:27:20,2026-03-27 22:02:20,95,3,Maya C.
RES-001054,2026-03-27,2026-03-27 20:26:47,5,Dinner,Resy,Completed,2026-03-27 13:26:47,0,Maria Park,maria.park@icloud.com,604-330-6847,,Allergic to shellfish,6-TOP-02,2026-03-27 20:36:47,2026-03-27 22:45:47,129,10,Maya C.
RES-001048,2026-03-27,2026-03-27 20:27:09,3,Dinner,OpenTable,Completed,2026-03-27 17:27:09,0,Sven Campbell,,604-884-4143,,Gluten-free needed,4-TOP-02,2026-03-27 20:35:09,2026-03-27 22:22:09,107,8,Sarah M.
RES-001024,2026-03-27,2026-03-27 20:27:31,1,Dinner,Website,Completed,2026-03-26 17:27:31,1,Noah Evans,noah.evans@icloud.com,604-260-5467,,Gluten-free needed,2-TOP-07,2026-03-27 20:32:31,2026-03-27 22:24:31,112,5,Sarah M.
RES-001069,2026-03-28,2026-03-28 11:32:10,4,Lunch,Resy,Completed,2026-03-28 09:32:10,0,Megan Jackson,megan.jackson@outlook.com,604-830-6672,,,4-TOP-10,2026-03-28 11:32:10,2026-03-28 12:34:10,62,0,Maya C.
RES-001063,2026-03-28,2026-03-28 11:38:10,5,Lunch,Walk-In,Completed,2026-03-26 03:38:10,2,Hiroshi Dubois,hiroshi.dubois@yahoo.ca,604-450-4402,,,6-TOP-02,2026-03-28 11:38:10,2026-03-28 13:26:10,108,0,Jake T.
RES-001060,2026-03-28,2026-03-28 11:52:36,1,Lunch,OpenTable,Completed,2026-03-27 05:52:36,1,Melissa Yamamoto,,604-766-3574,,Quiet table please,2-TOP-06,2026-03-28 11:52:36,2026-03-28 13:17:36,85,0,Aisha R.
RES-001073,2026-03-28,2026-03-28 11:52:43,3,Lunch,OpenTable,Late Cancel,2026-03-28 05:52:43,0,Tyler Stewart,tyler.stewart@shaw.ca,604-222-8168,Celebrating birthday,,4-TOP-07,,,,,
RES-001059,2026-03-28,2026-03-28 11:55:05,2,Lunch,Phone,Completed,2026-03-27 05:55:05,1,Aiden Nakamura,aiden.nakamura@hotmail.com,604-986-8628,Celebrating birthday,,2-TOP-03,2026-03-28 12:03:05,2026-03-28 13:13:05,70,8,Jake T.
RES-001071,2026-03-28,2026-03-28 11:57:25,4,Lunch,OpenTable,Canceled,2026-03-27 03:57:25,1,Sakura Dubois,sakura.dubois@icloud.com,,Celebrating birthday,Window seat preferred,4-TOP-01,,,,,
RES-001058,2026-03-28,2026-03-28 12:08:03,5,Lunch,Phone,Late Cancel,2026-03-28 02:08:03,0,Noah Phillips,noah.phillips@gmail.com,604-870-8206,,Anniversary dinner — candle on dessert,6-TOP-02,,,,,
RES-001056,2026-03-28,2026-03-28 12:16:08,4,Lunch,OpenTable,Completed,2026-03-27 00:16:08,1,Alex Walker,alex.walker@shaw.ca,604-273-5734,,Allergic to shellfish,4-TOP-05,2026-03-28 12:16:08,2026-03-28 13:19:08,63,0,Emma W.
RES-001061,2026-03-28,2026-03-28 12:17:03,3,Lunch,OpenTable,Completed,2026-03-27 00:17:03,1,Lucas Baker,lucas.baker@shaw.ca,,Business dinner,Anniversary dinner — candle on dessert,4-TOP-08,2026-03-28 12:17:03,2026-03-28 13:26:03,69,0,Maya C.
RES-001072,2026-03-28,2026-03-28 12:27:44,4,Lunch,OpenTable,Completed,2026-03-28 00:27:44,0,Maria Flores,,604-280-7366,,Anniversary dinner — candle on dessert,4-TOP-07,2026-03-28 12:35:44,2026-03-28 13:43:44,68,8,David L.
RES-001068,2026-03-28,2026-03-28 12:29:28,2,Lunch,OpenTable,Completed,2026-03-28 07:29:28,0,Ravi Lewis,ravi.lewis@yahoo.ca,604-360-5113,VIP guest,Allergic to shellfish,2-TOP-08,2026-03-28 12:29:28,2026-03-28 13:41:28,72,0,Jake T.
RES-001067,2026-03-28,2026-03-28 12:30:32,5,Lunch,Phone,No-Show,2026-03-27 10:30:32,1,Logan Hall,,604-624-8481,VIP guest,Allergic to shellfish,6-TOP-01,,,,,
RES-001057,2026-03-28,2026-03-28 12:39:53,4,Lunch,Phone,Completed,2026-03-28 00:39:53,0,Rebecca Singh,rebecca.singh@hotmail.com,604-818-4533,,,4-TOP-05,2026-03-28 12:39:53,2026-03-28 14:01:53,82,0,Aisha R.
RES-001064,2026-03-28,2026-03-28 12:47:43,2,Lunch,OpenTable,Completed,2026-03-23 03:47:43,5,Ingrid Harris,ingrid.harris@outlook.com,604-750-4160,,,2-TOP-08,2026-03-28 12:57:43,2026-03-28 13:58:43,61,10,Maya C.
RES-001077,2026-03-28,2026-03-28 12:51:01,3,Lunch,OpenTable,Late Cancel,2026-03-28 12:51:01,0,Lucas Torres,,604-470-4187,,Allergic to shellfish,4-TOP-04,,,,,
RES-001066,2026-03-28,2026-03-28 12:52:53,4,Lunch,Resy,Canceled,2026-03-27 00:52:53,1,Samantha Johansson,samantha.johansson@shaw.ca,,Regular — prefers patio,Allergic to shellfish,4-TOP-06,,,,,
