Reservation_ID,Date,Reservation_Time,Party_Size,Service,Source,Status,Booked_At,Lead_Time_Days,Guest_Name,Guest_Email,Guest_Phone,Guest_Notes,Special_Request,Table_ID,Seated_Time,Departed_Time,Turn_Time_Minutes,Wait_Time_Minutes,Server_Assigned
RES-001082,2026-03-25,2026-03-25 20:30:00,3,Dinner,Resy,Completed,2026-03-19 15:30:00,6,Yuki White,yuki.white39@icloud.com,604-246-1609,Always orders wagyu,Birthday celebration,T-01,2026-03-25 20:45:00,2026-03-25 22:17:00,92,15,Olivia C.
RES-001083,2026-03-25,2026-03-25 17:45:00,6,Dinner,Resy,Completed,2026-03-24 05:45:00,1,Hana Yamamoto,hana.yamamoto41@icloud.com,778-947-2557,,,T-11,2026-03-25 18:00:00,2026-03-25 19:38:00,98,15,James L.
RES-001084,2026-03-25,2026-03-25 17:45:00,1,Dinner,Resy,Completed,2026-03-25 13:45:00,0,Felix Tran,felix.tran82@icloud.com,604-385-8141,,,T-18,2026-03-25 17:50:00,2026-03-25 19:37:00,107,5,Dylan R.
RES-001085,2026-03-25,2026-03-25 19:00:00,4,Dinner,OpenTable,Completed,2026-03-22 07:00:00,3,Andrea Johansson,andrea.johansson33@icloud.com,778-479-3695,,,T-11,2026-03-25 19:00:00,2026-03-25 20:33:00,93,0,James L.
RES-001086,2026-03-25,2026-03-25 19:15:00,5,Dinner,OpenTable,Completed,2026-03-22 13:15:00,3,Kevin Clark,kevin.clark72@yahoo.ca,604-892-7511,,,T-13,2026-03-25 19:15:00,2026-03-25 21:00:00,105,0,Olivia C.
RES-001087,2026-03-26,2026-03-26 13:15:00,2,Lunch,OpenTable,Completed,2026-03-22 08:15:00,4,Rebecca Johnson,rebecca.johnson98@yahoo.ca,604-434-1339,,,T-16,2026-03-26 13:15:00,2026-03-26 14:24:00,69,0,Dylan R.
RES-001088,2026-03-26,2026-03-26 12:45:00,4,Lunch,OpenTable,Completed,2026-03-26 04:45:00,0,Claire Bui,claire.bui36@icloud.com,604-632-4006,,,T-03,2026-03-26 12:50:00,2026-03-26 13:45:00,55,5,James L.
RES-001089,2026-03-26,2026-03-26 11:45:00,6,Lunch,Phone,Completed,2026-03-18 06:45:00,8,Laura Collins,laura.collins12@icloud.com,604-886-9624,,,T-14,2026-03-26 11:45:00,2026-03-26 13:13:00,88,0,James L.
RES-001090,2026-03-26,2026-03-26 13:00:00,3,Lunch,Resy,Completed,2026-03-23 10:00:00,3,Hana Reed,hana.reed75@icloud.com,236-966-5295,Prefers patio seating,First visit — recommended by friend,T-14,2026-03-26 13:05:00,2026-03-26 14:06:00,61,5,Mika T.
RES-001091,2026-03-26,2026-03-26 12:00:00,2,Lunch,OpenTable,Completed,2026-03-21 06:00:00,5,Amanda Stewart,amanda.stewart76@outlook.com,604-802-4770,,,T-13,2026-03-26 12:05:00,2026-03-26 13:27:00,82,5,Priya S.
RES-001092,2026-03-26,2026-03-26 13:00:00,4,Lunch,Resy,Completed,2026-03-14 01:00:00,12,Hiroshi Garcia,hiroshi.garcia50@yahoo.ca,604-588-1035,,,T-15,2026-03-26 13:05:00,2026-03-26 14:02:00,57,5,Sarah M.
RES-001093,2026-03-26,2026-03-26 13:15:00,2,Lunch,Walk-In,Canceled,2026-03-26 07:15:00,0,Leo Nelson,leo.nelson49@gmail.com,604-363-2771,,Anniversary dinner,T-22,,,,,Mika T.
RES-001094,2026-03-26,2026-03-26 13:15:00,2,Lunch,OpenTable,Completed,2026-03-15 09:15:00,11,Keith Nakamura,keith.nakamura6@outlook.com,778-861-3827,Food blogger,,T-03,2026-03-26 13:15:00,2026-03-26 14:30:00,75,0,James L.
RES-001095,2026-03-26,2026-03-26 11:30:00,6,Lunch,Resy,Completed,2026-03-18 23:30:00,7,Greta Turner,greta.turner30@yahoo.ca,604-398-5853,,,T-12,2026-03-26 11:30:00,2026-03-26 12:51:00,81,0,Sarah M.
RES-001096,2026-03-26,2026-03-26 11:30:00,4,Lunch,Phone,Completed,2026-03-18 03:30:00,8,Matthew Nakamura,matthew.nakamura12@outlook.com,604-727-6491,,,T-15,2026-03-26 11:30:00,2026-03-26 12:32:00,62,0,James L.
RES-001097,2026-03-26,2026-03-26 11:30:00,4,Lunch,OpenTable,Completed,2026-03-25 00:30:00,1,Jun Müller,jun.müller71@hotmail.com,778-553-6446,Always orders wagyu,Gluten-free required,T-11,2026-03-26 11:35:00,2026-03-26 12:36:00,61,5,Mika T.
RES-001098,2026-03-26,2026-03-26 12:45:00,2,Lunch,Resy,Completed,2026-03-21 02:45:00,5,Hugo Gonzalez,hugo.gonzalez53@gmail.com,778-592-4826,Prefers patio seating,Near the bar,T-23,2026-03-26 12:45:00,2026-03-26 13:45:00,60,0,Mika T.
RES-001099,2026-03-26,2026-03-26 11:30:00,2,Lunch,OpenTable,Completed,2026-03-23 07:30:00,3,Ravi Singh,ravi.singh59@outlook.com,778-455-2988,,Near the bar,T-22,2026-03-26 11:30:00,2026-03-26 12:33:00,63,0,Priya S.
RES-001100,2026-03-26,2026-03-26 13:15:00,4,Lunch,Resy,Completed,2026-03-18 10:15:00,8,Andrew Nguyen,andrew.nguyen91@outlook.com,604-850-8532,,,T-12,2026-03-26 13:15:00,2026-03-26 14:22:00,67,0,Olivia C.
RES-001101,2026-03-26,2026-03-26 12:15:00,2,Lunch,Walk-In,Canceled,2026-03-22 01:15:00,4,Robert Gupta,robert.gupta22@hotmail.com,236-462-7043,Prefers patio seating,Gluten-free required,T-04,,,,,Mika T.
RES-001102,2026-03-26,2026-03-26 12:30:00,6,Lunch,OpenTable,Completed,2026-03-22 10:30:00,4,Marco Kim,marco.kim56@outlook.com,604-796-3426,,,T-13,2026-03-26 12:30:00,2026-03-26 13:54:00,84,0,Sarah M.
RES-001103,2026-03-26,2026-03-26 12:30:00,3,Lunch,Walk-In,Completed,2026-03-20 11:30:00,6,Stephanie Yamamoto,stephanie.yamamoto60@icloud.com,778-201-9889,Yelp Elite reviewer,,T-02,2026-03-26 12:30:00,2026-03-26 13:45:00,75,0,Priya S.
RES-001104,2026-03-26,2026-03-26 20:15:00,4,Dinner,OpenTable,Completed,2026-03-26 14:15:00,0,Diego Wright,diego.wright85@outlook.com,236-271-1750,,,T-05,2026-03-26 20:25:00,2026-03-26 21:45:00,80,10,Dylan R.
RES-001105,2026-03-26,2026-03-26 19:30:00,5,Dinner,OpenTable,Completed,2026-03-21 17:30:00,5,Sven Sharma,sven.sharma56@gmail.com,236-570-2443,,,T-11,2026-03-26 19:30:00,2026-03-26 21:04:00,94,0,Dylan R.
RES-001106,2026-03-26,2026-03-26 19:00:00,4,Dinner,OpenTable,Completed,2026-03-23 17:00:00,3,Jun Martinez,jun.martinez78@icloud.com,236-392-6267,,,T-13,2026-03-26 19:00:00,2026-03-26 20:33:00,93,0,Mika T.
RES-001107,2026-03-26,2026-03-26 19:45:00,4,Dinner,Resy,Completed,2026-03-18 13:45:00,8,Owen Singh,owen.singh8@icloud.com,236-869-2612,Food blogger,,T-12,2026-03-26 19:45:00,2026-03-26 21:15:00,90,0,Priya S.
RES-001108,2026-03-26,2026-03-26 18:15:00,4,Dinner,Walk-In,Completed,2026-03-13 12:15:00,13,Nadia Andersen,nadia.andersen40@hotmail.com,604-926-3594,,,T-17,2026-03-26 18:25:00,2026-03-26 19:58:00,93,10,Mika T.
RES-001109,2026-03-26,2026-03-26 19:45:00,2,Dinner,Resy,Completed,2026-03-26 09:45:00,0,Viktor Anderson,viktor.anderson4@gmail.com,778-370-5906,,Anniversary dinner,T-16,2026-03-26 19:50:00,2026-03-26 21:40:00,110,5,Priya S.
RES-001110,2026-03-26,2026-03-26 18:00:00,4,Dinner,Website,Completed,2026-03-21 15:00:00,5,Felix Tran,felix.tran82@icloud.com,604-385-8141,,,T-05,2026-03-26 18:10:00,2026-03-26 19:38:00,88,10,Olivia C.
RES-001111,2026-03-26,2026-03-26 18:15:00,4,Dinner,OpenTable,Completed,2026-03-18 12:15:00,8,Lauren Hernandez,lauren.hernandez21@gmail.com,778-714-9701,,,T-03,2026-03-26 18:15:00,2026-03-26 20:15:00,120,0,Mika T.
RES-001112,2026-03-26,2026-03-26 18:00:00,3,Dinner,Walk-In,No-Show,2026-03-24 08:00:00,2,Viktor Petrov,viktor.petrov20@icloud.com,604-842-6179,,,T-01,,,,,Sarah M.
RES-001113,2026-03-26,2026-03-26 19:15:00,5,Dinner,Phone,Completed,2026-03-25 12:15:00,1,Lisa Silva,lisa.silva63@gmail.com,778-200-6310,,High chair needed,T-11,2026-03-26 19:15:00,2026-03-26 21:28:00,133,0,Sarah M.
RES-001114,2026-03-26,2026-03-26 19:30:00,2,Dinner,OpenTable,Completed,2026-03-22 07:30:00,4,Lisa Tran,lisa.tran72@gmail.com,778-922-8007,,,T-21,2026-03-26 19:30:00,2026-03-26 21:04:00,94,0,Dylan R.
RES-001115,2026-03-26,2026-03-26 18:30:00,2,Dinner,OpenTable,Completed,2026-03-19 13:30:00,7,Amanda Stewart,amanda.stewart76@outlook.com,604-802-4770,Previously complained about noise,,T-17,2026-03-26 18:30:00,2026-03-26 20:27:00,117,0,Sarah M.
RES-001116,2026-03-26,2026-03-26 20:00:00,4,Dinner,OpenTable,Completed,2026-03-26 13:00:00,0,Leo Silva,leo.silva54@gmail.com,778-801-3531,,,T-04,2026-03-26 20:00:00,2026-03-26 21:20:00,80,0,Dylan R.
RES-001117,2026-03-26,2026-03-26 18:30:00,4,Dinner,Resy,Completed,2026-03-20 18:30:00,6,Liam Silva,liam.silva29@yahoo.ca,778-425-8999,,,T-13,2026-03-26 18:35:00,2026-03-26 20:07:00,92,5,Dylan R.
RES-001118,2026-03-26,2026-03-26 20:30:00,6,Dinner,OpenTable,Completed,2026-03-25 15:30:00,1,Hana Yamamoto,hana.yamamoto41@icloud.com,778-947-2557,,,T-14,2026-03-26 20:40:00,2026-03-26 22:19:00,99,10,Olivia C.
RES-001119,2026-03-26,2026-03-26 18:45:00,4,Dinner,Phone,Completed,2026-03-21 08:45:00,5,Yuki White,yuki.white39@icloud.com,604-246-1609,,,T-03,2026-03-26 18:45:00,2026-03-26 20:06:00,81,0,Olivia C.
RES-001120,2026-03-26,2026-03-26 20:15:00,5,Dinner,OpenTable,Completed,2026-03-21 11:15:00,5,Patrick Nelson,patrick.nelson63@outlook.com,236-483-9540,,Running 10 min late,T-13,2026-03-26 20:25:00,2026-03-26 22:21:00,116,10,Dylan R.
RES-001121,2026-03-26,2026-03-26 19:45:00,3,Dinner,Walk-In,Completed,2026-03-24 11:45:00,2,Andrea Nguyen,andrea.nguyen80@yahoo.ca,604-880-6409,,,T-12,2026-03-26 19:45:00,2026-03-26 21:05:00,80,0,Dylan R.
RES-001122,2026-03-26,2026-03-26 18:30:00,2,Dinner,OpenTable,Completed,2026-03-26 09:30:00,0,Iris Hill,iris.hill86@yahoo.ca,236-519-7537,,First visit — recommended by friend,T-24,2026-03-26 18:30:00,2026-03-26 19:56:00,86,0,James L.
RES-001123,2026-03-26,2026-03-26 18:30:00,2,Dinner,OpenTable,No-Show,2026-03-25 13:30:00,1,Ingrid Anderson,ingrid.anderson34@gmail.com,604-840-4457,Always orders wagyu,,T-07,,,,,James L.
RES-001124,2026-03-26,2026-03-26 19:15:00,2,Dinner,OpenTable,Completed,2026-03-21 10:15:00,5,Elena Eriksen,elena.eriksen21@hotmail.com,604-253-3549,,First visit — recommended by friend,T-02,2026-03-26 19:20:00,2026-03-26 21:06:00,106,5,Priya S.
RES-001125,2026-03-26,2026-03-26 18:00:00,2,Dinner,Phone,Completed,2026-03-18 17:00:00,8,Viktor White,viktor.white32@outlook.com,604-959-5506,,Quiet table please,T-20,2026-03-26 18:00:00,2026-03-26 19:27:00,87,0,Olivia C.
RES-001126,2026-03-26,2026-03-26 19:00:00,2,Dinner,Walk-In,Completed,2026-03-25 08:00:00,1,Brandon Larsen,brandon.larsen15@outlook.com,778-293-1771,,Vegetarian options needed,T-04,2026-03-26 19:00:00,2026-03-26 20:27:00,87,0,Sarah M.
RES-001127,2026-03-26,2026-03-26 20:30:00,5,Dinner,Walk-In,Completed,2026-03-20 19:30:00,6,Brandon Gupta,brandon.gupta49@yahoo.ca,604-251-5262,,,T-12,2026-03-26 20:40:00,2026-03-26 22:41:00,121,10,Priya S.
RES-001128,2026-03-26,2026-03-26 18:15:00,4,Dinner,Walk-In,Completed,2026-03-20 12:15:00,6,Ava Perez,ava.perez38@icloud.com,236-548-2827,,,T-01,2026-03-26 18:15:00,2026-03-26 20:00:00,105,0,Dylan R.
RES-001129,2026-03-26,2026-03-26 19:15:00,3,Dinner,Phone,Completed,2026-03-25 19:15:00,1,Brandon Gupta,brandon.gupta49@yahoo.ca,604-251-5262,,,T-02,2026-03-26 19:15:00,2026-03-26 20:33:00,78,0,James L.
RES-001130,2026-03-26,2026-03-26 19:00:00,2,Dinner,OpenTable,Completed,2026-03-23 07:00:00,3,Tyler Perez,tyler.perez92@yahoo.ca,604-819-4450,,,T-06,2026-03-26 19:05:00,2026-03-26 20:34:00,89,5,Priya S.
RES-001131,2026-03-26,2026-03-26 18:00:00,2,Dinner,Walk-In,Canceled,2026-03-21 06:00:00,5,Hiroshi Hall,hiroshi.hall4@icloud.com,778-330-9751,,Quiet table please,T-05,,,,,Dylan R.
RES-001132,2026-03-26,2026-03-26 19:30:00,5,Dinner,Website,Completed,2026-03-25 08:30:00,1,Keith Nakamura,keith.nakamura6@outlook.com,778-861-3827,,,T-11,2026-03-26 19:40:00,2026-03-26 21:55:00,135,10,Sarah M.
RES-001133,2026-03-26,2026-03-26 19:00:00,2,Dinner,Resy,Completed,2026-03-23 13:00:00,3,Stephanie Yamamoto,stephanie.yamamoto60@icloud.com,778-201-9889,,Birthday celebration,T-23,2026-03-26 19:00:00,2026-03-26 20:46:00,106,0,Priya S.
RES-001134,2026-03-26,2026-03-26 20:15:00,2,Dinner,Walk-In,Completed,2026-03-20 10:15:00,6,Robert Stewart,robert.stewart18@outlook.com,778-396-4711,,,T-09,2026-03-26 20:20:00,2026-03-26 21:44:00,84,5,Dylan R.
RES-001135,2026-03-26,2026-03-26 19:00:00,2,Dinner,Resy,Completed,2026-03-20 19:00:00,6,Hana Yamamoto,hana.yamamoto41@icloud.com,778-947-2557,,,T-13,2026-03-26 19:00:00,2026-03-26 20:52:00,112,0,Mika T.
RES-001136,2026-03-26,2026-03-26 20:15:00,2,Dinner,OpenTable,Completed,2026-03-21 14:15:00,5,Joel Lewis,joel.lewis65@hotmail.com,778-237-3068,,,T-04,2026-03-26 20:15:00,2026-03-26 22:05:00,110,0,Mika T.
RES-001137,2026-03-26,2026-03-26 20:15:00,2,Dinner,Walk-In,No-Show,2026-03-25 13:15:00,1,Elena Eriksen,elena.eriksen21@hotmail.com,604-253-3549,,,T-13,,,,,Mika T.
RES-001138,2026-03-26,2026-03-26 19:45:00,2,Dinner,Walk-In,Late Cancel,2026-03-25 18:45:00,1,Luna Dubois,luna.dubois68@hotmail.com,778-369-5342,,,T-15,,,,,Olivia C.
RES-001139,2026-03-26,2026-03-26 20:15:00,3,Dinner,Resy,Completed,2026-03-15 12:15:00,11,Laura Collins,laura.collins12@icloud.com,604-886-9624,,Birthday celebration,T-04,2026-03-26 20:15:00,2026-03-26 21:48:00,93,0,Olivia C.
RES-001140,2026-03-26,2026-03-26 19:45:00,4,Dinner,Phone,Completed,2026-03-24 14:45:00,2,Marco Johansson,marco.johansson99@hotmail.com,604-877-6517,,,T-02,2026-03-26 19:55:00,2026-03-26 21:10:00,75,10,Dylan R.
RES-001141,2026-03-26,2026-03-26 18:30:00,4,Dinner,OpenTable,Completed,2026-03-25 11:30:00,1,Felix Edwards,felix.edwards87@outlook.com,778-652-8244,,,T-13,2026-03-26 18:45:00,2026-03-26 20:05:00,80,15,James L.
RES-001142,2026-03-26,2026-03-26 17:30:00,2,Dinner,OpenTable,Completed,2026-03-18 17:30:00,8,Amy Martin,amy.martin25@outlook.com,236-748-4033,,,T-11,2026-03-26 17:35:00,2026-03-26 19:00:00,85,5,Olivia C.
RES-001143,2026-03-27,2026-03-27 11:30:00,3,Lunch,OpenTable,Late Cancel,2026-03-15 07:30:00,12,Joel Lewis,joel.lewis65@hotmail.com,778-237-3068,,,T-14,,,,,Olivia C.
RES-001144,2026-03-27,2026-03-27 12:30:00,4,Lunch,Phone,Completed,2026-03-15 04:30:00,12,Ava Tran,ava.tran55@hotmail.com,778-936-9270,,,T-17,2026-03-27 12:30:00,2026-03-27 13:36:00,66,0,Sarah M.
RES-001145,2026-03-27,2026-03-27 11:45:00,4,Lunch,Walk-In,Completed,2026-03-25 11:45:00,2,Jacques Sharma,jacques.sharma53@outlook.com,604-939-3361,Wine enthusiast,,T-14,2026-03-27 11:45:00,2026-03-27 12:40:00,55,0,James L.
RES-001146,2026-03-27,2026-03-27 12:30:00,4,Lunch,OpenTable,Completed,2026-03-18 11:30:00,9,Greta Turner,greta.turner30@yahoo.ca,604-398-5853,,Birthday celebration,T-05,2026-03-27 12:30:00,2026-03-27 13:54:00,84,0,Olivia C.
RES-001147,2026-03-27,2026-03-27 13:15:00,5,Lunch,Resy,Completed,2026-03-25 02:15:00,2,Viktor Petrov,viktor.petrov20@icloud.com,604-842-6179,,,T-13,2026-03-27 13:15:00,2026-03-27 15:01:00,106,0,Mika T.
RES-001148,2026-03-27,2026-03-27 11:45:00,6,Lunch,Resy,Completed,2026-03-25 04:45:00,2,Amanda Collins,amanda.collins37@yahoo.ca,604-771-7333,,,T-12,2026-03-27 11:50:00,2026-03-27 13:26:00,96,5,James L.
RES-001149,2026-03-27,2026-03-27 13:15:00,2,Lunch,Resy,Completed,2026-03-19 07:15:00,8,Joel Lewis,joel.lewis65@hotmail.com,778-237-3068,,Anniversary dinner,T-16,2026-03-27 13:15:00,2026-03-27 14:27:00,72,0,Priya S.
RES-001150,2026-03-27,2026-03-27 12:00:00,2,Lunch,OpenTable,Late Cancel,2026-03-21 04:00:00,6,Liam Silva,liam.silva29@yahoo.ca,778-425-8999,,,T-16,,,,,Olivia C.
RES-001151,2026-03-27,2026-03-27 12:15:00,4,Lunch,Resy,Completed,2026-03-26 08:15:00,1,Hana Yamamoto,hana.yamamoto41@icloud.com,778-947-2557,,,T-03,2026-03-27 12:15:00,2026-03-27 13:20:00,65,0,Olivia C.
RES-001152,2026-03-27,2026-03-27 12:00:00,4,Lunch,Phone,Completed,2026-03-20 01:00:00,7,Zara Moreau,zara.moreau92@hotmail.com,604-767-2680,,,T-17,2026-03-27 12:00:00,2026-03-27 12:55:00,55,0,Mika T.
RES-001153,2026-03-27,2026-03-27 12:45:00,2,Lunch,Website,Completed,2026-03-26 05:45:00,1,Mila Gonzalez,mila.gonzalez75@hotmail.com,778-322-5033,,,T-24,2026-03-27 12:45:00,2026-03-27 14:03:00,78,0,James L.
RES-001154,2026-03-27,2026-03-27 12:30:00,4,Lunch,OpenTable,Completed,2026-03-14 02:30:00,13,Jun Müller,jun.müller71@hotmail.com,778-553-6446,,Allergic to shellfish,T-13,2026-03-27 12:30:00,2026-03-27 13:29:00,59,0,Olivia C.
RES-001155,2026-03-27,2026-03-27 13:15:00,5,Lunch,Resy,Completed,2026-03-18 06:15:00,9,Hiroshi Nelson,hiroshi.nelson97@gmail.com,604-871-1090,,,T-12,2026-03-27 13:15:00,2026-03-27 15:00:00,105,0,Mika T.
RES-001156,2026-03-27,2026-03-27 13:15:00,5,Lunch,OpenTable,Completed,2026-03-14 08:15:00,13,Robert Gupta,robert.gupta22@hotmail.com,236-462-7043,,,T-11,2026-03-27 13:15:00,2026-03-27 14:42:00,87,0,Olivia C.
RES-001157,2026-03-27,2026-03-27 12:45:00,4,Lunch,Resy,Completed,2026-03-18 01:45:00,9,Nathan Wilson,nathan.wilson14@yahoo.ca,778-907-4978,,,T-18,2026-03-27 12:55:00,2026-03-27 13:55:00,60,10,Priya S.
RES-001158,2026-03-27,2026-03-27 13:15:00,2,Lunch,OpenTable,No-Show,2026-03-24 04:15:00,3,Sven Lewis,sven.lewis53@gmail.com,604-366-3900,Prefers patio seating,,T-23,,,,,Sarah M.
RES-001159,2026-03-27,2026-03-27 11:45:00,2,Lunch,Phone,Completed,2026-03-22 06:45:00,5,Felix Silva,felix.silva76@yahoo.ca,778-425-8359,,,T-06,2026-03-27 11:55:00,2026-03-27 13:02:00,67,10,Dylan R.
RES-001160,2026-03-27,2026-03-27 12:30:00,2,Lunch,Resy,Completed,2026-03-24 02:30:00,3,Owen Singh,owen.singh8@icloud.com,236-869-2612,,,T-09,2026-03-27 12:35:00,2026-03-27 13:57:00,82,5,Dylan R.
RES-001161,2026-03-27,2026-03-27 12:45:00,4,Lunch,OpenTable,Completed,2026-03-25 00:45:00,2,Andrea Nguyen,andrea.nguyen80@yahoo.ca,604-880-6409,,Allergic to shellfish,T-15,2026-03-27 12:45:00,2026-03-27 13:41:00,56,0,Dylan R.
RES-001162,2026-03-27,2026-03-27 13:00:00,2,Lunch,Walk-In,Completed,2026-03-24 05:00:00,3,Viktor Anderson,viktor.anderson4@gmail.com,778-370-5906,,,T-14,2026-03-27 13:00:00,2026-03-27 14:24:00,84,0,James L.
RES-001163,2026-03-27,2026-03-27 18:45:00,3,Dinner,Resy,Canceled,2026-03-23 18:45:00,4,Ella Baker,ella.baker10@icloud.com,778-772-6802,,,T-06,,,,,Sarah M.
RES-001164,2026-03-27,2026-03-27 19:00:00,3,Dinner,Walk-In,Completed,2026-03-26 07:00:00,1,Priya Robinson,priya.robinson79@gmail.com,236-680-8349,,Gluten-free required,T-18,2026-03-27 19:10:00,2026-03-27 20:49:00,99,10,Dylan R.
RES-001165,2026-03-27,2026-03-27 18:00:00,6,Dinner,Phone,Completed,2026-03-23 12:00:00,4,Ava Tran,ava.tran55@hotmail.com,778-936-9270,,,T-12,2026-03-27 18:00:00,2026-03-27 19:55:00,115,0,Olivia C.
RES-001166,2026-03-27,2026-03-27 19:15:00,2,Dinner,Resy,Late Cancel,2026-03-26 07:15:00,1,Andrew Walker,andrew.walker37@icloud.com,604-621-9117,,,T-07,,,,,Sarah M.
RES-001167,2026-03-27,2026-03-27 19:00:00,2,Dinner,OpenTable,Completed,2026-03-27 10:00:00,0,Iris Petrov,iris.petrov6@icloud.com,604-938-8170,,,T-22,2026-03-27 19:00:00,2026-03-27 20:53:00,113,0,Priya S.
RES-001168,2026-03-27,2026-03-27 20:15:00,2,Dinner,Resy,Completed,2026-03-22 12:15:00,5,Ashley Nakamura,ashley.nakamura63@hotmail.com,604-937-7658,,,T-20,2026-03-27 20:15:00,2026-03-27 22:07:00,112,0,Dylan R.
RES-001169,2026-03-27,2026-03-27 19:00:00,2,Dinner,Walk-In,Completed,2026-03-25 10:00:00,2,Andrew Walker,andrew.walker37@icloud.com,604-621-9117,,,T-13,2026-03-27 19:00:00,2026-03-27 20:26:00,86,0,Dylan R.
RES-001170,2026-03-27,2026-03-27 19:15:00,4,Dinner,Phone,Canceled,2026-03-22 16:15:00,5,Mila Gonzalez,mila.gonzalez75@hotmail.com,778-322-5033,,,T-06,,,,,Sarah M.
RES-001171,2026-03-27,2026-03-27 19:30:00,5,Dinner,Phone,Completed,2026-03-27 10:30:00,0,Keith Weber,keith.weber93@yahoo.ca,604-202-5634,,High chair needed,T-13,2026-03-27 19:30:00,2026-03-27 21:37:00,127,0,James L.
RES-001172,2026-03-27,2026-03-27 18:00:00,3,Dinner,OpenTable,Completed,2026-03-22 07:00:00,5,Joel Lewis,joel.lewis65@hotmail.com,778-237-3068,,,T-14,2026-03-27 18:00:00,2026-03-27 19:20:00,80,0,James L.
RES-001173,2026-03-27,2026-03-27 18:45:00,2,Dinner,Walk-In,Completed,2026-03-27 11:45:00,0,Robert Gupta,robert.gupta22@hotmail.com,236-462-7043,,,T-19,2026-03-27 18:55:00,2026-03-27 20:10:00,75,10,Dylan R.
RES-001174,2026-03-27,2026-03-27 18:00:00,1,Dinner,Website,No-Show,2026-03-27 15:00:00,0,Ava Wilson,ava.wilson10@hotmail.com,604-669-2638,,,T-18,,,,,Mika T.
RES-001175,2026-03-27,2026-03-27 19:30:00,2,Dinner,Phone,Completed,2026-03-27 12:30:00,0,David Thompson,david.thompson76@yahoo.ca,604-566-4898,,Vegetarian options needed,T-15,2026-03-27 19:30:00,2026-03-27 21:11:00,101,0,Olivia C.
RES-001176,2026-03-27,2026-03-27 17:30:00,1,Dinner,OpenTable,Completed,2026-03-25 05:30:00,2,Patrick Nelson,patrick.nelson63@outlook.com,236-483-9540,,Window seat preferred,T-11,2026-03-27 17:35:00,2026-03-27 19:19:00,104,5,Olivia C.
RES-001177,2026-03-27,2026-03-27 19:45:00,2,Dinner,Resy,Completed,2026-03-21 19:45:00,6,Samantha Silva,samantha.silva45@hotmail.com,604-275-8237,,,T-02,2026-03-27 19:50:00,2026-03-27 21:25:00,95,5,Priya S.
RES-001178,2026-03-27,2026-03-27 19:30:00,2,Dinner,Website,Completed,2026-03-23 15:30:00,4,Ravi Turner,ravi.turner54@outlook.com,778-714-9641,,,T-24,2026-03-27 19:30:00,2026-03-27 20:51:00,81,0,Olivia C.
RES-001179,2026-03-27,2026-03-27 18:00:00,6,Dinner,OpenTable,No-Show,2026-03-14 17:00:00,13,Daniel Sharma,daniel.sharma11@hotmail.com,778-327-7201,,,T-12,,,,,James L.
RES-001180,2026-03-27,2026-03-27 20:15:00,4,Dinner,Resy,Completed,2026-03-16 20:15:00,11,Iris Hill,iris.hill86@yahoo.ca,236-519-7537,,,T-15,2026-03-27 20:25:00,2026-03-27 21:49:00,84,10,Sarah M.
RES-001181,2026-03-27,2026-03-27 19:30:00,3,Dinner,OpenTable,Completed,2026-03-22 14:30:00,5,Owen Singh,owen.singh8@icloud.com,236-869-2612,,,T-14,2026-03-27 19:30:00,2026-03-27 21:14:00,104,0,Sarah M.
RES-001182,2026-03-27,2026-03-27 18:45:00,4,Dinner,OpenTable,Canceled,2026-03-19 15:45:00,8,Mila Gonzalez,mila.gonzalez75@hotmail.com,778-322-5033,,,T-13,,,,,Priya S.
RES-001183,2026-03-27,2026-03-27 18:30:00,2,Dinner,Website,Completed,2026-03-15 12:30:00,12,Viktor White,viktor.white32@outlook.com,604-959-5506,VIP — regular guest,,T-02,2026-03-27 18:40:00,2026-03-27 20:32:00,112,10,Olivia C.
RES-001184,2026-03-27,2026-03-27 20:00:00,5,Dinner,Walk-In,No-Show,2026-03-27 18:00:00,0,Matthew Nakamura,matthew.nakamura12@outlook.com,604-727-6491,,,T-12,,,,,Sarah M.
RES-001185,2026-03-27,2026-03-27 20:30:00,6,Dinner,Phone,No-Show,2026-03-27 17:30:00,0,Jonathan Collins,jonathan.collins36@outlook.com,604-810-1046,,,T-14,,,,,Sarah M.
RES-001186,2026-03-27,2026-03-27 20:00:00,4,Dinner,Resy,Completed,2026-03-27 17:00:00,0,Eric Gonzalez,eric.gonzalez11@icloud.com,604-446-2290,,,T-05,2026-03-27 20:00:00,2026-03-27 21:18:00,78,0,Olivia C.
RES-001187,2026-03-27,2026-03-27 19:15:00,2,Dinner,Resy,Completed,2026-03-25 09:15:00,2,Daniel Sharma,daniel.sharma11@hotmail.com,778-327-7201,,,T-19,2026-03-27 19:25:00,2026-03-27 20:52:00,87,10,Priya S.
RES-001188,2026-03-27,2026-03-27 19:15:00,2,Dinner,Walk-In,Completed,2026-03-27 08:15:00,0,Eric Stewart,eric.stewart10@hotmail.com,604-541-3754,,,T-04,2026-03-27 19:25:00,2026-03-27 20:57:00,92,10,Dylan R.
RES-001189,2026-03-27,2026-03-27 17:30:00,4,Dinner,OpenTable,Completed,2026-03-23 06:30:00,4,Michelle Nelson,michelle.nelson22@outlook.com,778-621-3950,Always orders wagyu,,T-18,2026-03-27 17:30:00,2026-03-27 19:13:00,103,0,Priya S.
